task,baseline,candidate,budget_method,bias,true_bias,mean,U_radius,U_lower,U_p,betting_p,bias_covers,queries,known_category_metadata_rows,center,linear_a_radius,linear_b_radius,product_radius,absent_allowance,upper,delta,categories_used,categories_absent,information_contract,U_BY,U_retained,betting_BY,betting_retained
appliances,seasonal_day,seasonal_week,known_mass_rectangle,0.0280174704536121,9.954664407962294e-05,0.010014186133129162,0.0051965531472813594,-0.023199837467764297,1.0,1.0,True,32768,336,,,,,,,,,,,1.0,False,1.0,False
appliances,seasonal_day,seasonal_week,known_mass_aggregate,0.005453430129930052,9.954664407962294e-05,0.010014186133129162,0.0051965531472813594,-0.00063579714408225,0.09269642664693555,0.00027210962893471305,True,32768,336,3.170466803473581e-05,0.0015208002828486604,0.0017388951717626966,0.0021620300072839596,0.0,0.005453430129930052,0.0002299605781865966,30.0,0.0,category probabilities known exactly; independent streams,0.40309703244753103,False,0.0011832881578246663,True
appliances,seasonal_day,seasonal_week,oracle_diagnostic,9.954664407962294e-05,9.954664407962294e-05,0.010014186133129162,0.0051965531472813594,0.004718086341768179,0.0005295943179382116,0.0002299605781865966,True,32768,336,,,,,,,,,,,0.0023029787197198794,True,0.001,True
appliances,seasonal_day,ridge_full,original_rectangle,0.0409143489995625,0.00017679033387333641,0.0305082655215486,0.004914396194160741,-0.01532047967217464,1.0,1.0,True,32768,336,,,,,,,,,,,1.0,False,1.0,False
appliances,seasonal_day,ridge_full,known_mass_rectangle,0.02952304789033981,0.00017679033387333641,0.0305082655215486,0.004914396194160741,-0.003929178562951951,1.0,0.13085358728502902,True,32768,336,,,,,,,,,,,1.0,False,0.7112827137421934,False
appliances,seasonal_day,ridge_full,known_mass_aggregate,0.005226280844170252,0.00017679033387333641,0.0305082655215486,0.004914396194160741,0.020367588483217607,0.00022996057837112942,0.0002299605781865966,True,32768,336,0.00018338196297799456,0.0015208002828486604,0.0013600685910596373,0.0021620300072839596,0.0,0.005226280844170252,0.0002299605781865966,30.0,0.0,category probabilities known exactly; independent streams,0.0012500000010030677,True,0.0011832881578246663,True
appliances,seasonal_day,ridge_full,oracle_diagnostic,0.00017679033387333641,0.00017679033387333641,0.0305082655215486,0.004914396194160741,0.025417078993514523,0.0002299605781867373,0.0002299605781865966,True,32768,336,,,,,,,,,,,0.0012500000000007648,True,0.001,True
appliances,seasonal_day,hist_gradient_boosting,original_rectangle,0.0417959864469788,0.00016665659559790398,0.0351838025243478,0.004710533670292596,-0.011322717592923595,1.0,1.0,True,32768,336,,,,,,,,,,,1.0,False,1.0,False
appliances,seasonal_day,hist_gradient_boosting,known_mass_rectangle,0.03002398457545738,0.00016665659559790398,0.0351838025243478,0.004710533670292596,0.0004492842785978257,0.030371636395638696,0.0002302872169539565,True,32768,336,,,,,,,,,,,0.22012205044839092,False,0.001727180946052782,True
appliances,seasonal_day,hist_gradient_boosting,known_mass_aggregate,0.005163119002870526,0.00016665659559790398,0.0351838025243478,0.004710533670292596,0.025310149851184682,0.00022996057818661523,0.0002299605781865966,True,32768,336,7.361208429583033e-05,0.0015208002828486604,0.0014066766284420752,0.0021620300072839596,0.0,0.005163119002870526,0.0002299605781865966,30.0,0.0,category probabilities known exactly; independent streams,0.0012500000010030677,True,0.0011832881578246663,True
appliances,seasonal_day,hist_gradient_boosting,oracle_diagnostic,0.00016665659559790398,0.00016665659559790398,0.0351838025243478,0.004710533670292596,0.0303066122584573,0.0002299605781865966,0.0002299605781865966,True,32768,336,,,,,,,,,,,0.0012500000000007648,True,0.001,True
appliances,seasonal_day,extra_trees,original_rectangle,0.0418754241494317,0.00017691017644180026,0.03549715030272952,0.004775502999677547,-0.011153776846379724,1.0,1.0,True,32768,336,,,,,,,,,,,1.0,False,1.0,False
appliances,seasonal_day,extra_trees,known_mass_rectangle,0.03004962953360864,0.00017691017644180026,0.03549715030272952,0.004775502999677547,0.0006720177694433315,0.02393696784226427,0.00023831011739230238,True,32768,336,,,,,,,,,,,0.22012205044839092,False,0.001727180946052782,True
appliances,seasonal_day,extra_trees,known_mass_aggregate,0.005294414206756711,0.00017691017644180026,0.03549715030272952,0.004775502999677547,0.025427233096295264,0.0002299605781866301,0.0002299605781865966,True,32768,336,0.00024858614426410085,0.0015208002828486604,0.0013629977723599899,0.0021620300072839596,0.0,0.005294414206756711,0.0002299605781865966,30.0,0.0,category probabilities known exactly; independent streams,0.0012500000010030677,True,0.0011832881578246663,True
appliances,seasonal_day,extra_trees,oracle_diagnostic,0.00017691017644180026,0.00017691017644180026,0.03549715030272952,0.004775502999677547,0.030544737126610173,0.00022996057818659664,0.0002299605781865966,True,32768,336,,,,,,,,,,,0.0012500000000007648,True,0.001,True
appliances,seasonal_day,category_copy,original_rectangle,0.0365016114135486,-3.959853281282102e-06,1.701784889833053e-06,0.004690417812535887,-0.041190327441194656,1.0,1.0,True,32768,336,,,,,,,,,,,1.0,False,1.0,False
appliances,seasonal_day,category_copy,known_mass_rectangle,0.026295503541081823,-3.959853281282102e-06,1.701784889833053e-06,0.004690417812535887,-0.030984219568727878,1.0,1.0,True,32768,336,,,,,,,,,,,1.0,False,1.0,False
appliances,seasonal_day,category_copy,known_mass_aggregate,0.004984727529058928,-3.959853281282102e-06,1.701784889833053e-06,0.004690417812535887,-0.009673443556704981,1.0,1.0,True,32768,336,7.209037259303124e-06,0.0015208002828486604,0.0012946882016670054,0.0021620300072839596,0.0,0.004984727529058928,0.0002299605781865966,30.0,0.0,category probabilities known exactly; independent streams,1.0,False,1.0,False
appliances,seasonal_day,category_copy,oracle_diagnostic,-3.959853281282102e-06,-3.959853281282102e-06,1.701784889833053e-06,0.004690417812535887,-0.004684756174364772,1.0,0.8853055029251906,True,32768,336,,,,,,,,,,,1.0,False,1.0,False
appliances,seasonal_day,independent_noise,original_rectangle,0.0392104323200448,-5.639773559680883e-05,0.0013221414796053957,0.005522007474547556,-0.04341029831498696,1.0,1.0,True,32768,336,,,,,,,,,,,1.0,False,1.0,False
appliances,seasonal_day,independent_noise,known_mass_rectangle,0.02778039033396252,-5.639773559680883e-05,0.0013221414796053957,0.005522007474547556,-0.03198025632890468,1.0,1.0,True,32768,336,,,,,,,,,,,1.0,False,1.0,False
appliances,seasonal_day,independent_noise,known_mass_aggregate,0.004506795091568501,-5.639773559680883e-05,0.0013221414796053957,0.005522007474547556,-0.00870666108651066,1.0,1.0,True,32768,336,-0.000417981186732133,0.0015208002828486604,0.001241945988168014,0.0021620300072839596,0.0,0.004506795091568501,0.0002299605781865966,30.0,0.0,category probabilities known exactly; independent streams,1.0,False,1.0,False
appliances,seasonal_day,independent_noise,oracle_diagnostic,-5.639773559680883e-05,-5.639773559680883e-05,0.0013221414796053957,0.005522007474547556,-0.004143468259345352,1.0,1.0,True,32768,336,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,persistence,original_rectangle,0.0363827987740277,7.245005586676111e-05,0.0011750838463620093,0.004982152528793056,-0.04018986745645874,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,persistence,known_mass_rectangle,0.027668223535174712,7.245005586676111e-05,0.0011750838463620093,0.004982152528793056,-0.03147529221760576,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,persistence,known_mass_aggregate,0.005776299529509605,7.245005586676111e-05,0.0011750838463620093,0.004982152528793056,-0.009583368211940651,1.0,1.0,True,32768,4362,-0.00010554638380001835,0.0018314918040233461,0.0012638380345783666,0.002786516074707911,0.0,0.005776299529509605,0.0002299605781865966,30.0,0.0,category probabilities known exactly; independent streams,1.0,False,1.0,False
metro,ridge,persistence,oracle_diagnostic,7.245005586676111e-05,7.245005586676111e-05,0.0011750838463620093,0.004982152528793056,-0.003879518738297808,1.0,0.8441619563741845,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,seasonal_day,original_rectangle,0.0372631757339809,8.084950255568306e-05,0.0007709669357239242,0.005111639554638841,-0.041603848352895816,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,seasonal_day,known_mass_rectangle,0.028498264973011205,8.084950255568306e-05,0.0007709669357239242,0.005111639554638841,-0.032838937591926125,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,seasonal_day,known_mass_aggregate,0.005705393292841725,8.084950255568306e-05,0.0007709669357239242,0.005111639554638841,-0.010046065911756642,1.0,1.0,True,32768,4362,3.404930567886328e-05,0.0018314918040233461,0.0010533361084316048,0.002786516074707911,0.0,0.005705393292841725,0.0002299605781865966,30.0,0.0,category probabilities known exactly; independent streams,1.0,False,1.0,False
metro,ridge,seasonal_day,oracle_diagnostic,8.084950255568306e-05,8.084950255568306e-05,0.0007709669357239242,0.005111639554638841,-0.0044215221214706,1.0,0.729680037143123,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,seasonal_week,original_rectangle,0.0377154563339152,4.246633897126974e-05,0.0011555677205867551,0.004983480672814093,-0.041543369286142544,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,seasonal_week,known_mass_rectangle,0.02916115342984477,4.246633897126974e-05,0.0011555677205867551,0.004983480672814093,-0.03298906638207211,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,seasonal_week,known_mass_aggregate,0.005897727051233016,4.246633897126974e-05,0.0011555677205867551,0.004983480672814093,-0.009725640003460354,1.0,1.0,True,32768,4362,-3.589976636385952e-05,0.0018314918040233461,0.0013156189388656184,0.002786516074707911,0.0,0.005897727051233016,0.0002299605781865966,30.0,0.0,category probabilities known exactly; independent streams,1.0,False,1.0,False
metro,ridge,seasonal_week,oracle_diagnostic,4.246633897126974e-05,4.246633897126974e-05,0.0011555677205867551,0.004983480672814093,-0.0038703792911986075,1.0,0.7782545672446164,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,ridge_full,original_rectangle,0.0361598346844225,5.870440647663937e-05,0.00032260167794509177,0.005070981954770955,-0.04090821496124836,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,ridge_full,known_mass_rectangle,0.027723524796794942,5.870440647663937e-05,0.00032260167794509177,0.005070981954770955,-0.032471905073620806,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,ridge_full,known_mass_aggregate,0.005568886788322889,5.870440647663937e-05,0.00032260167794509177,0.005070981954770955,-0.010317267065148752,1.0,1.0,True,32768,4362,-7.93273340570354e-05,0.0018314918040233461,0.001030206243648667,0.002786516074707911,0.0,0.005568886788322889,0.0002299605781865966,30.0,0.0,category probabilities known exactly; independent streams,1.0,False,1.0,False
metro,ridge,ridge_full,oracle_diagnostic,5.870440647663937e-05,5.870440647663937e-05,0.00032260167794509177,0.005070981954770955,-0.004807084683302502,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,hist_gradient_boosting,original_rectangle,0.0371090979563965,8.134683763334741e-05,0.0043199664143034775,0.005069060735500749,-0.03785819227759377,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,hist_gradient_boosting,known_mass_rectangle,0.02833851151562843,8.134683763334741e-05,0.0043199664143034775,0.005069060735500749,-0.0290876058368257,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,hist_gradient_boosting,known_mass_aggregate,0.005642668730208843,8.134683763334741e-05,0.0043199664143034775,0.005069060735500749,-0.006391763051406115,1.0,1.0,True,32768,4362,-0.0001128550481586296,0.0018314918040233461,0.0011375158996362153,0.002786516074707911,0.0,0.005642668730208843,0.0002299605781865966,30.0,0.0,category probabilities known exactly; independent streams,1.0,False,1.0,False
metro,ridge,hist_gradient_boosting,oracle_diagnostic,8.134683763334741e-05,8.134683763334741e-05,0.0043199664143034775,0.005069060735500749,-0.0008304411588306191,0.11073712792302205,0.0002922623526071327,True,32768,4362,,,,,,,,,,,1.0,False,0.005554982408232459,True
metro,ridge,extra_trees,original_rectangle,0.0370477571926447,7.659221525672239e-05,0.004082976401215741,0.00505664832520179,-0.03802142911663075,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,extra_trees,known_mass_rectangle,0.02833614622526224,7.659221525672239e-05,0.004082976401215741,0.00505664832520179,-0.02930981814924829,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,extra_trees,known_mass_aggregate,0.00573560513572108,7.659221525672239e-05,0.004082976401215741,0.00505664832520179,-0.0067092770597071295,1.0,1.0,True,32768,4362,-7.992321934859331e-05,0.0018314918040233461,0.0011975204763384163,0.002786516074707911,0.0,0.00573560513572108,0.0002299605781865966,30.0,0.0,category probabilities known exactly; independent streams,1.0,False,1.0,False
metro,ridge,extra_trees,oracle_diagnostic,7.659221525672239e-05,7.659221525672239e-05,0.004082976401215741,0.00505664832520179,-0.0010502641392427722,0.13617431304577013,0.0005109707865654037,True,32768,4362,,,,,,,,,,,1.0,False,0.005554982408232459,True
metro,ridge,category_copy,original_rectangle,0.0358167309142979,5.750468389885833e-05,2.5606822900723798e-05,0.005057429713871213,-0.04084855380526839,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,category_copy,known_mass_rectangle,0.02738211226335146,5.750468389885833e-05,2.5606822900723798e-05,0.005057429713871213,-0.03241393515432195,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,category_copy,known_mass_aggregate,0.005469713824088732,5.750468389885833e-05,2.5606822900723798e-05,0.005057429713871213,-0.01050153671505922,1.0,1.0,True,32768,4362,-0.00013985957420085965,0.0018314918040233461,0.0009915655195583345,0.002786516074707911,0.0,0.005469713824088732,0.0002299605781865966,30.0,0.0,category probabilities known exactly; independent streams,1.0,False,1.0,False
metro,ridge,category_copy,oracle_diagnostic,5.750468389885833e-05,5.750468389885833e-05,2.5606822900723798e-05,0.005057429713871213,-0.005089327574869347,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,independent_noise,original_rectangle,0.034576780284888,-1.9695797145923713e-06,0.00035281268280391306,0.004705602429966917,-0.038929570032051004,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,independent_noise,known_mass_rectangle,0.026630183084892983,-1.9695797145923713e-06,0.00035281268280391306,0.004705602429966917,-0.030982972832055988,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,independent_noise,known_mass_aggregate,0.006755832562707918,-1.9695797145923713e-06,0.00035281268280391306,0.004705602429966917,-0.011108622309870923,1.0,1.0,True,32768,4362,0.000513450148504468,0.0018314918040233461,0.0016243745354721933,0.002786516074707911,0.0,0.006755832562707918,0.0002299605781865966,30.0,0.0,category probabilities known exactly; independent streams,1.0,False,1.0,False
metro,ridge,independent_noise,oracle_diagnostic,-1.9695797145923713e-06,-1.9695797145923713e-06,0.00035281268280391306,0.004705602429966917,-0.004350820167448411,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,seasonal_day,persistence,original_rectangle,0.0396626956240615,6.666733243635202e-05,0.013901217978413564,0.005071519267416812,-0.030832996913064747,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,seasonal_day,persistence,known_mass_rectangle,0.0314737698121743,6.666733243635202e-05,0.013901217978413564,0.005071519267416812,-0.022644071101177544,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
metro,seasonal_day,persistence,known_mass_aggregate,0.0048161945870912135,6.666733243635202e-05,0.013901217978413564,0.005071519267416812,0.004013504123905539,0.0009634137026372387,0.00022996057818659943,True,32768,4362,-0.00018366876846414288,0.0012106891317549234,0.0014116054760210772,0.002377568747779356,0.0,0.0048161945870912135,0.0002299605781865966,32.0,0.0,category probabilities known exactly; independent streams,0.0069824555019708445,True,0.0010006086531950949,True
metro,seasonal_day,persistence,oracle_diagnostic,6.666733243635202e-05,6.666733243635202e-05,0.013901217978413564,0.005071519267416812,0.0087630313785604,0.00023317296404332103,0.0002299605781865966,True,32768,4362,,,,,,,,,,,0.0012964478236329041,True,0.001,True
metro,seasonal_day,seasonal_day,original_rectangle,0.0385271162991533,1.734700299072258e-05,0.00030747103754537124,0.005330509280381466,-0.04355015454198939,1.0,1.0,True,32768,4362,,,,,,,,,,,1.0,False,1.0,False
